timestamp,open,high,low,close,volume,stock
2021-08-20,86.89,86.89,77.975,80.63,24850659,NTES
2021-08-13,88.41,93.9026,88.1,89.66,11996780,NTES
2021-08-06,102.87,106.18,86.02,87,19863833,NTES
2021-07-30,96.84,103.5,82.5,102.21,36827928,NTES
2021-07-23,110.72,114.04,102.92,103.53,11461418,NTES
2021-07-16,109.05,114.77,108.37,112.1,6983021,NTES
2021-07-09,110.97,111,104.205,108.33,8923556,NTES
2021-07-02,108.22,116.52,108.1,113.31,11054297,NTES
2021-06-25,107.6,108.91,105.29,106.8,9957821,NTES
2021-06-18,113.41,114.41,106,107.41,15046679,NTES
2021-06-11,114.19,115.531,110.12,113.09,9717986,NTES
2021-06-04,118.78,119.61,112.94,114.44,8416635,NTES
2021-05-28,115.93,118.48,112.76,117.93,12056100,NTES
2021-05-21,104.92,120.84,103.05,117.39,11717331,NTES
2021-05-14,109.5,109.585,101.45,105.34,9631406,NTES
2021-05-07,111.85,113.32,107.02,109.86,6117832,NTES
2021-04-30,110.5,116.81,110.1,112.06,7620084,NTES
2021-04-23,107.31,114.9,105.52,112.62,8786904,NTES
2021-04-16,102.34,109.785,102.25,106.8,7494836,NTES
2021-04-09,107.5,107.66,100.5,103.94,6959146,NTES
2021-04-01,102.4,109.65,100.9,106.6,7448281,NTES
2021-03-26,109.3,112,99.4,103.94,11180422,NTES
2021-03-19,106.64,109.87,104.62,109.07,12354430,NTES
2021-03-12,105.715,113.1,101.75,107.95,14187229,NTES
2021-03-05,111.48,113.175,104.96,108.26,15592997,NTES
2021-02-26,120.17,121,104.26,109.85,19528777,NTES
2021-02-19,128.53,129.55,118.85,123.89,8588970,NTES
2021-02-12,124.8,134.33,123.52,132.12,9522663,NTES
2021-02-05,116.2,126,116.2,124.02,9956299,NTES
2021-01-29,125.84,128.38,113.47,114.99,13133704,NTES
2021-01-22,107.74,117.56,107.54,116.76,9556949,NTES
2021-01-15,111,111.97,104.13,105.08,13298961,NTES
2021-01-08,96.06,114.8049,95.3,114.57,16644026,NTES
2020-12-31,92.65,97.04,90.18,95.77,7141550,NTES
2020-12-24,92.555,94.69,90.72,92.66,5067766,NTES
2020-12-18,87.41,95.46,84.8,94.79,17866150,NTES
2020-12-11,89.14,91.82,86.22,88.26,12896684,NTES
2020-12-04,93.13,93.15,87.08,87.38,11593786,NTES
2020-11-27,94.68,98.4,92.16,93.34,11600974,NTES
2020-11-20,87.88,94.08,84.88,93.51,15818956,NTES
2020-11-13,91.36,91.63,85.4,88.27,15410226,NTES
2020-11-06,86.25,96.1,82.93,92.04,13798529,NTES
2020-10-30,85.31,89.62,85.17,86.79,9184988,NTES
2020-10-23,89.2,90.34,84.98,85.87,10542795,NTES
2020-10-16,91.79,92.88,86.38,88.52,10854714,NTES
2020-10-09,89.8,91.1,85.04,90.6,10550385,NTES
2020-10-02,470.8735,470.8735,88.12,89.1,3545656,NTES
2020-09-25,464.35,485.72,463.01,472.14,2232106,NTES
2020-09-18,463.36,486.95,459.98,466.07,2393266,NTES
2020-09-11,463.87,476.27,451.62,455.71,1718444,NTES
2020-09-04,491.69,504.31,466.84,485.25,3273332,NTES
2020-08-28,490,517.65,488.695,504.17,2611308,NTES
2020-08-21,463.07,485.615,462.75,484.98,1724109,NTES
2020-08-14,464.44,476.97,451.68,461.39,2623796,NTES
2020-08-07,463.93,487.11,461.3,466.5,2920244,NTES
2020-07-31,451.79,459.55,444.1,458.42,2471818,NTES
2020-07-24,459.99,486.05,434.02,448.33,2985207,NTES
2020-07-17,485.52,492.48,446.58,457.27,3892853,NTES
2020-07-10,440.65,503.27,436.16,484.46,6486819,NTES
2020-07-02,435.07,437.78,425.01,430.91,2779662,NTES
2020-06-26,416.5,441.87,410.06,438.05,4243433,NTES
2020-06-19,404.98,424.31,401.78,413.21,4492541,NTES
2020-06-12,425,426.88,403.23,409.48,8264820,NTES
2020-06-05,389.86,427.33,371.43,425.37,7255273,NTES
2020-05-29,382.1,395.4,361.01,382.9,3694462,NTES
2020-05-22,385,402.07,365.4,372.25,5567476,NTES
2020-05-15,360.25,375.98,355.26,374.41,3121779,NTES
2020-05-08,330.75,361.51,327.02,359.77,2434261,NTES
2020-05-01,356.4,363.95,324.42,325.34,3270033,NTES
2020-04-24,346.06,353.81,337.07,348.95,2531807,NTES
2020-04-17,326.26,367.52,325.57,348.64,3458638,NTES
2020-04-09,335.95,341.39,321,327.35,2793602,NTES
2020-04-03,301.36,337.67,300.93,325,3987583,NTES
2020-03-27,291.72,328,285.24,301.35,4651788,NTES
2020-03-20,298.18,313.42,265.86,285.06,6544608,NTES
2020-03-13,318.4,335.84,290.55,319.9,5245734,NTES
2020-03-06,319.33,348.46,306.76,336.21,5945534,NTES
2020-02-28,332.82,351.7,311.19,318.71,4700490,NTES
2020-02-21,353.01,361,343.14,344.99,2314910,NTES
2020-02-14,341.07,358.7,340.32,354.64,3206662,NTES
2020-02-07,323.98,347.95,323.27,339.75,4428354,NTES
2020-01-31,317.85,333.6,317.48,320.76,3761024,NTES
2020-01-24,348.39,348.39,327.04,328.15,3328304,NTES
2020-01-17,341.75,352,341.44,349.82,3688990,NTES
2020-01-10,323.67,342.31,319.32,338.91,2775629,NTES
2020-01-03,307.25,337.88,302.58,324.66,2715976,NTES
2019-12-27,304.78,308.39,300.71,306.11,1881878,NTES
2019-12-20,306.5,310.6,298.46,305.18,3794689,NTES
2019-12-13,309,315.52,301.52,304,3252486,NTES
2019-12-06,315.94,325,305.74,309.67,3027505,NTES
2019-11-29,305,320,298.98,315.32,4421850,NTES
2019-11-22,290.36,311.77,283.56,310.4,4221269,NTES
2019-11-15,297.33,298.49,287.22,291.23,1860824,NTES
2019-11-08,298.23,309.24,292.68,299.04,3300357,NTES
2019-11-01,282.16,292.96,279.75,289.54,2148163,NTES
2019-10-25,290.11,291,268.98,281.16,3664535,NTES
2019-10-18,266.44,295,265.5,286.03,4745021,NTES
2019-10-11,263.49,274.2,252.94,268.79,3176411,NTES
2019-10-04,263.37,275.67,255.35,263.63,3721924,NTES
2019-09-27,267.15,277.9,255.6,260.69,3758420,NTES
2019-09-20,272.16,275.33,265.73,269.44,2845119,NTES
2019-09-13,279,282.15,269.9,275.27,2784006,NTES
2019-09-06,253.88,282.23,250.37,278.81,3797566,NTES
2019-08-30,249.71,257.26,245.81,255,3748491,NTES
2019-08-23,262.11,262.88,243.9,247.23,3026711,NTES
2019-08-16,236.87,264.74,235.01,258.48,6045448,NTES
2019-08-09,212.71,246.11,209.01,242.9,6046768,NTES
2019-08-02,238.36,238.77,215.31,219.7,3667465,NTES
2019-07-26,246.01,247.57,235.31,238.96,2158990,NTES
2019-07-19,261.17,262.24,243.43,243.78,2431071,NTES
2019-07-12,260.31,267.1,254.08,259.87,1736657,NTES
2019-07-05,263.76,266.5,258.62,261.5,1689652,NTES
2019-06-28,264.18,264.68,252.67,255.77,1885490,NTES
2019-06-21,270,270.53,258.135,262.43,2773612,NTES
2019-06-14,260.65,270.38,257.49,265.94,3631283,NTES
2019-06-07,249.58,260.44,242.83,258.26,3306760,NTES
2019-05-31,256.35,258.68,246,248.61,4494217,NTES
2019-05-24,262,264.19,253.01,255.98,4247454,NTES
2019-05-17,253.89,282,252.33,266.53,5372634,NTES
2019-05-10,272.12,282.27,250.2,264.47,5382436,NTES
2019-05-03,281.79,289.69,278.38,285.44,3085011,NTES
2019-04-26,262.9,282.95,262.01,280.73,2748918,NTES
2019-04-18,273.63,274.4,263.37,266.01,1906557,NTES
2019-04-12,278,280.84,269.04,274.45,3322409,NTES
2019-04-05,244.88,282.74,243.8,279.68,4721238,NTES
2019-03-29,231.51,241.73,228.89,241.45,2661017,NTES
2019-03-22,244.77,245.97,231.86,232.35,2826849,NTES
2019-03-15,229.26,244.08,228.92,242.35,3157029,NTES
2019-03-08,219,234.17,213.28,226.57,3919055,NTES
2019-03-01,227.23,229.58,212.34,217.38,4674584,NTES
2019-02-22,235,238.7,216.31,222.65,6391809,NTES
2019-02-15,242.34,247.95,226.02,227.62,3084324,NTES
2019-02-08,249.79,257,235.32,239.88,2283942,NTES
2019-02-01,240.83,256,235.01,249.79,3220015,NTES
2019-01-25,249.1,249.68,237.79,242.59,3046867,NTES
2019-01-18,242.17,258.67,239.22,252.68,3655171,NTES
2019-01-11,235,258.72,230.63,243.42,4205243,NTES
2019-01-04,239.11,243.89,218.84,229.75,3008367,NTES
2022-04-29,86.42,88.5,84.01,86.05,4571854,SONY
2022-04-22,88.38,91.08,85.55,85.6,4170280,SONY
2022-04-14,94.26,94.36,89.03,89.14,4478359,SONY
2022-04-08,103.32,105.05,97.38,98.27,3584747,SONY
2022-04-01,104.33,106.825,102.05,102.92,2714834,SONY
2022-03-25,105.75,107.52,103.88,106.29,2928272,SONY
2022-03-18,97,106.19,94.33,106.12,3361440,SONY
2022-03-11,97.45,100.76,95.5,97.31,3904445,SONY
2022-03-04,102.52,103.1,97.67,98.47,2931254,SONY
2022-02-25,102.1,104.34,97.27,104.09,3537034,SONY
2022-02-18,107.03,108.68,103.71,104.23,3430904,SONY
2022-02-11,109.4,111.9823,107.34,107.79,3524474,SONY
2022-02-04,109.22,119,107.53,109.12,6303652,SONY
2022-01-28,110.11,112.68,102.91,106.84,6200292,SONY
2022-01-21,120.92,121.7,110.02,111.63,10423753,SONY
2022-01-14,123.5,127.65,121.17,124.79,3170751,SONY
2022-01-07,126.4,133.75,122.37,124.31,6092684,SONY
2021-12-31,125.08,128.3,124.74,126.4,1731193,SONY
2021-12-23,118.64,124.27,117.7445,123.86,2530132,SONY
2021-12-17,122.52,124.01,119.4816,121.13,3048069,SONY
2021-12-10,120.08,126,119.56,123.26,2360957,SONY
2021-12-03,121.82,123.65,118,120.02,3222548,SONY
2021-11-26,125.22,125.22,120.23,121.27,2002945,SONY
2021-11-19,123.5,125.76,122.77,125.24,2085178,SONY
2021-11-12,124.63,124.63,120.82,122.9,2628217,SONY
2021-11-05,120,124.05,120,123.22,3576402,SONY
2021-10-29,114.53,118.93,113.14,115.79,3569561,SONY
2021-10-22,110.73,113.4,110.5,112.97,2712058,SONY
2021-10-15,108.9,112.96,108.3,112.5,2823098,SONY
2021-10-08,108.11,108.5,104.09,107.49,3278831,SONY
2021-10-01,117.08,117.53,108.4714,109.51,3308602,SONY
2021-09-24,108.9,117.869,107.44,117.61,3930844,SONY
2021-09-17,111.73,112.36,110.0968,110.7,2290288,SONY
2021-09-10,108.25,111.84,107.02,110.32,2071688,SONY
2021-09-03,102.75,108.29,102.35,108.25,2371000,SONY
2021-08-27,99.9,105.4,99.62,103.25,2572325,SONY
2021-08-20,99.98,100.92,95.621,97.64,2886597,SONY
2021-08-13,102.64,102.75,98.76,101.94,2423439,SONY
2021-08-06,104.78,105.35,101.745,102.62,2594258,SONY
2021-07-30,100.25,106.12,98.7,104.3,3582681,SONY
2021-07-23,98.73,100.86,97.76,100.66,2521082,SONY
2021-07-16,104.09,105.29,101.36,101.5,3289315,SONY
2021-07-09,101.76,102.36,98.05,102.04,2727299,SONY
2021-07-02,98.44,101.74,96.9,101.65,3437119,SONY
2021-06-25,96.02,98.52,96,98.25,3204873,SONY
2021-06-18,98.88,99.99,94.4203,94.77,3068746,SONY
2021-06-11,99.7,100.65,97.61,99.6,3853185,SONY
2021-06-04,99.86,101.05,97.1,100.69,2738173,SONY
2021-05-28,96.84,100.525,96.57,99.61,2829182,SONY
2021-05-21,94.27,97.44,93.47,96.38,3120314,SONY
2021-05-14,99.25,99.49,91.745,94.15,5060472,SONY
2021-05-07,100.97,101.19,96.49,97.04,4789746,SONY
2021-04-30,109,109.7,100,100.16,5820649,SONY
2021-04-23,111.05,111.24,106.7,109.94,2797314,SONY
2021-04-16,111.49,113.5,110.71,111.1,2541237,SONY
2021-04-09,110.8,112.06,109,111.79,3147361,SONY
2021-04-01,105.9,107.12,103.72,106.86,2559995,SONY
2021-03-26,106,107.42,101.461,105.42,5909411,SONY
2021-03-19,104.88,107.25,104.17,105.26,3903043,SONY
2021-03-12,102.34,104.59,100.09,104.56,5390437,SONY
2021-03-05,107.33,108.56,100.7301,104.14,5770981,SONY
2021-02-26,113.53,114.9099,105.3701,105.81,5935873,SONY
2021-02-19,115.85,117.81,112.43,115.54,3997227,SONY
2021-02-12,114.36,115.64,111.9892,113.53,3702496,SONY
2021-02-05,97.61,118.5,96.94,116.71,9195769,SONY
2021-01-29,99.7,100.18,95.09,95.71,5646886,SONY
2021-01-22,102.03,103.5999,101.03,101.11,2987250,SONY
2021-01-15,104.33,105,101.5308,102.05,4882345,SONY
2021-01-08,101.5,104,99.46,103.99,5325417,SONY
2020-12-31,98.19,101.4,97.83,101.1,3229312,SONY
2020-12-24,98.89,99.53,96.54,96.84,2653726,SONY
2020-12-18,94.96,99.35,93.34,98.71,5026878,SONY
2020-12-11,93,94.98,92.94,94.68,5240981,SONY
2020-12-04,93.65,94.82,92.155,94.4,4406422,SONY
2020-11-27,90.1,94.5,89.4737,94.07,4159938,SONY
2020-11-20,90.69,91.1,88.24,89.98,5173197,SONY
2020-11-13,90,90.045,85.28,89.72,6846690,SONY
2020-11-06,84.12,90.88,84.04,89.39,7394379,SONY
2020-10-30,75.75,84.05,75.55,83.66,8362072,SONY
2020-10-23,73.7,75.87,72.81,75.43,4328339,SONY
2020-10-16,74.07,75.18,72.45,72.67,4813593,SONY
2020-10-09,74.85,75.22,73.1,74.55,4437016,SONY
2020-10-02,78.1,78.1,73.6201,74,4058103,SONY
2020-09-25,77.75,79.08,76.39,77.26,3819526,SONY
2020-09-18,77.33,80.17,76.2324,78.96,6528186,SONY
2020-09-11,76.71,77.95,75.87,77.02,3957057,SONY
2020-09-04,78.65,80.1092,75.604,77.66,5039685,SONY
2020-08-28,79.91,81.21,78.8,79.39,4428581,SONY
2020-08-21,83.53,83.9,78.2,78.75,5935706,SONY
2020-08-14,80.45,83.61,79.22,82.93,6132079,SONY
2020-08-07,78.71,84.145,78.67,80.03,7281576,SONY
2020-07-31,77.67,78.76,76.91,77.96,3658633,SONY
2020-07-24,77.18,78.5,75.34,76.46,3133936,SONY
2020-07-17,75.5,77.88,73.13,76.08,6584800,SONY
2020-07-10,70.52,74.11,68.98,73.94,5455800,SONY
2020-07-02,68.74,70.95,68.15,70.23,4345500,SONY
2020-06-26,71.25,72.34,69.2,69.68,4077697,SONY
2020-06-19,68.36,71.85,67.89,70.98,6478611,SONY
2020-06-12,67.5,70.6,66.87,68.29,9365456,SONY
2020-06-05,64.91,67.55,64.56,67.31,8009009,SONY
2020-05-29,62.79,65.33,62.02,64.76,5743390,SONY
2020-05-22,63,64.455,62.175,63.24,8301844,SONY
2020-05-15,65.77,66.4,62.295,64.01,7166873,SONY
2020-05-08,62.3,65.89,61.3515,65.51,4497577,SONY
2020-05-01,63.51,64.85,62.16,62.73,5133434,SONY
2020-04-24,63.59,64.43,61.41,62.96,7620475,SONY
2020-04-17,61,64.44,59.51,64.44,11443103,SONY
2020-04-09,59.83,62.9,59.3,61.58,4795874,SONY
2020-04-03,59.94,60.5,56.645,57.48,5158831,SONY
2020-03-27,53.94,60.6,51.58,59.32,8508346,SONY
2020-03-20,52,58.1,50.94,53.06,10781770,SONY
2020-03-13,58.19,61.15,51.5,56.32,9926278,SONY
2020-03-06,63.6,64.95,62.16,63.12,7481172,SONY
2020-02-28,64,65.5,59.35,62.2,9921385,SONY
2020-02-21,66.42,67.37,65.75,65.94,5811977,SONY
2020-02-14,70.13,70.85,68.46,68.83,4763899,SONY
2020-02-07,70.29,73.86,69.71,70.09,7302526,SONY
2020-01-31,71.44,72.21,69.91,70.18,4517815,SONY
2020-01-24,72.5,72.75,71.48,71.88,2961762,SONY
2020-01-17,71.39,72.95,71.08,72.48,6237142,SONY
2020-01-10,68.25,71.66,68.22,70.86,7210358,SONY
2020-01-03,67.78,69.06,67.25,68.08,2918684,SONY
2019-12-27,67.81,68.17,67.6,67.78,1734979,SONY
2019-12-20,68.2,68.47,66.92,67.9,4676124,SONY
2019-12-13,65.61,67.79,65.61,67.57,5373693,SONY
2019-12-06,63.46,65.56,62.69,65.29,6480986,SONY
2019-11-29,61.71,63.75,61.58,63.48,5622364,SONY
2019-11-22,63.01,63.01,60.96,61.2,4987703,SONY
2019-11-15,61.4,62.58,61,62.06,4362152,SONY
2019-11-08,61.8,61.85,60.15,60.41,3354113,SONY
2019-11-01,58.85,61.77,58.69,61.44,4946344,SONY
2019-10-25,59.44,59.58,58.03,58.51,3224814,SONY
2019-10-18,58.14,60.25,57.82,59.21,4038301,SONY
2019-10-11,58.1,58.91,57.03,58.14,3879699,SONY
2019-10-04,58.49,59.18,56.51,58.75,4153999,SONY
2019-09-27,58.98,60.74,58.65,58.77,5294458,SONY
2019-09-20,59.92,60.25,58.58,59.12,4369487,SONY
2019-09-13,60.5,60.63,58.92,60.36,3919846,SONY
2019-09-06,57.22,60.04,57,59.2,3773372,SONY
2019-08-30,55.53,57.6,55.137,56.91,3686419,SONY
2019-08-23,55.72,57.065,53.66,53.84,5262504,SONY
2019-08-16,56,56.64,54.135,55.73,5453090,SONY
2019-08-09,53.83,56.59,53.315,56.11,7384096,SONY
2019-08-02,54,57.41,54,54.98,11152195,SONY
2019-07-26,54.02,55.21,53.68,54.8,5824321,SONY
2019-07-19,56,56.05,53.41,53.66,4641818,SONY
2019-07-12,54.9,55.99,53.9044,55.77,7399510,SONY
2019-07-05,53.56,55.11,52.98,55.03,5547899,SONY
2019-06-28,53.54,53.73,52.01,52.39,6393488,SONY
2019-06-21,51.74,54.115,51.74,53.24,10688208,SONY
2019-06-14,49.66,51.56,49,51.33,9290467,SONY
2019-06-07,48.01,49.1,47.29,48.86,4934341,SONY
2019-05-31,49.71,49.73,47.71,48,3447399,SONY
2019-05-24,52.54,52.88,48.13,48.98,7307720,SONY
2019-05-17,48.5,53.61,47.87,52.61,13419528,SONY
2019-05-10,51.15,51.495,48.1,49.7,10810727,SONY
2019-05-03,49.99,52.47,49.71,52.25,8925003,SONY
2019-04-26,47.61,50.92,46.39,50.24,11166146,SONY
2019-04-18,47.03,48.28,46.93,47.86,6196683,SONY
2019-04-12,43,47.15,42.96,46.99,15778977,SONY
2019-04-05,42.68,43.29,42.0346,43.07,6927468,SONY
2019-03-29,42.1,43.27,41.91,42.24,5856113,SONY
2019-03-22,46.25,46.33,42.02,42.03,9565496,SONY
2019-03-15,45.3,46.84,45.16,46.25,5392648,SONY
2019-03-08,47.78,47.9,45.19,45.95,4988999,SONY
2019-03-01,48.55,48.7407,47.685,47.89,4939408,SONY
2019-02-22,46.22,48.15,46.12,47.89,7294380,SONY
2019-02-15,44.51,46.05,44.03,45.79,6844897,SONY
2019-02-08,45.89,46.42,42.43,44.29,11536781,SONY
2019-02-01,48.52,50.54,45.12,46.15,10886445,SONY
2019-01-25,49.04,49.145,47.98,48.76,3374379,SONY
2019-01-18,48.7,50.36,48.3,50.18,4200638,SONY
2019-01-11,49.46,50.31,48.5,48.98,4024071,SONY
2019-01-04,48.73,49.55,46.89,49.21,4442365,SONY
2022-04-29,19.8,20.005,19.8,20.005,48,SQNNY
2022-04-22,21,21,19.8,19.8,300,SQNNY
2022-04-14,23.25,23.25,21,21,436,SQNNY
2022-04-08,23.25,23.25,23.25,23.25,153,SQNNY
2022-04-01,22.8,23.25,22.505,23.25,20266,SQNNY
2022-03-25,23.66,23.66,22.8,22.8,345,SQNNY
2022-03-18,23.775,23.775,23,23.66,795,SQNNY
2022-03-11,23.2,23.915,23.2,23.915,1560,SQNNY
2022-03-04,24.11,24.875,24.11,24.45,3534,SQNNY
2022-02-25,23.45,23.94,23.115,23.94,759,SQNNY
2022-02-18,24.88,24.88,23.8,23.8,399,SQNNY
2022-02-11,25.37,25.37,24.88,24.88,1102,SQNNY
2022-02-04,24.78,26.02,24.15,25.9,5600,SQNNY
2022-01-28,24.9,25.02,23.81,23.81,8177,SQNNY
2022-01-21,23.5,25.06,23.5,24.1,5782,SQNNY
2022-01-14,27.93,27.93,23.475,23.475,1218,SQNNY
2022-01-07,26.4,27.93,26.4,27.93,409,SQNNY
2021-12-31,27.22,27.22,27.22,27.22,427,SQNNY
2021-12-23,25.14,25.14,25.14,25.14,102,SQNNY
2021-12-17,27.44,27.44,25.14,25.14,581,SQNNY
2021-12-10,26.64,27.44,26.64,27.44,54804,SQNNY
2021-12-03,26.64,26.64,26.64,26.64,39,SQNNY
2021-11-26,27.3,27.3,26.64,26.64,288,SQNNY
2021-11-19,27.3,27.3,27.3,27.3,166,SQNNY
2021-11-12,27.3,27.3,27.3,27.3,24,SQNNY
2021-11-05,28.13,29.01,27.3,27.3,865,SQNNY
2021-10-29,27.23,28.13,27.23,28.13,17272,SQNNY
2021-10-22,26.87,27.23,26.25,27.23,19853,SQNNY
2021-10-15,28.35,28.35,28.35,28.35,99,SQNNY
2021-10-08,28.35,28.35,28.35,28.35,4931,SQNNY
2021-10-01,28.35,28.35,28.35,28.35,69,SQNNY
2021-09-24,28.26,28.35,28.26,28.35,1664,SQNNY
2021-09-17,28.26,28.26,28.26,28.26,164,SQNNY
2021-09-10,28.26,28.26,28.26,28.26,187,SQNNY
2021-09-03,29.69,29.69,28.21,28.26,474,SQNNY
2021-08-27,29.83,29.85,29.69,29.69,508,SQNNY
2021-08-20,28.5,30.12,28.5,29.83,373,SQNNY
2021-08-13,28.95,29.15,28.49,28.5,1648,SQNNY
2021-08-06,26.05,27.8,26.05,26.85,2989,SQNNY
2021-07-30,26,27.52,26,26.05,2062,SQNNY
2021-07-23,25.15,26.495,25.15,26.495,1353,SQNNY
2021-07-16,22.5,25.15,22.5,25.15,892,SQNNY
2021-07-09,25.21,25.21,22.5,22.5,927,SQNNY
2021-07-02,24.85,25.21,24.85,25.21,638,SQNNY
2021-06-25,25,25,24.85,24.85,806,SQNNY
2021-06-18,25.51,25.51,25.51,25.51,275,SQNNY
2021-06-11,26.6,26.6,25.51,25.51,1168,SQNNY
2021-06-04,25.56,26.77,25.56,26.77,20302,SQNNY
2021-05-28,25.56,25.56,25.56,25.56,100,SQNNY
2021-05-21,28.08,28.08,25.56,25.56,376,SQNNY
2021-05-14,28.08,28.08,28.08,28.08,240,SQNNY
2021-05-07,28.08,28.08,28.08,28.08,10319,SQNNY
2021-04-30,30.14,30.14,28.08,28.08,2599,SQNNY
2021-04-23,30.15,30.29,29.48,29.48,1112,SQNNY
2021-04-16,28.56,30.8,28.56,30.29,39449,SQNNY
2021-04-09,28.471,29.52,27.05,27.05,2004,SQNNY
2021-04-01,30.33,30.33,29,29,1153,SQNNY
2021-03-26,29.27,29.27,29.27,29.27,10739,SQNNY
2021-03-19,29.27,29.27,29.27,29.27,182,SQNNY
2021-03-12,29.27,29.27,29.27,29.27,184,SQNNY
2021-03-05,31.5,31.5,28.01,29.27,986,SQNNY
2021-02-26,32.9,32.9,31.5,31.5,138,SQNNY
2021-02-19,32.9,32.9,32.9,32.9,117,SQNNY
2021-02-12,30.25,32.9,30.25,32.9,18512,SQNNY
2021-02-05,29,30.25,29,30.25,628,SQNNY
2021-01-29,28.35,29,28.35,29,2795,SQNNY
2021-01-22,31,31,28.35,28.35,284,SQNNY
2021-01-15,31,31,31,31,133,SQNNY
2021-01-08,31,31,31,31,76,SQNNY
2020-12-31,30.03,31,30.03,31,146,SQNNY
2020-12-24,30.03,30.03,30.03,30.03,27,SQNNY
2020-12-18,30.03,30.03,30.03,30.03,69,SQNNY
2020-12-11,30.03,30.03,30.03,30.03,2,SQNNY
2020-12-04,30.03,30.03,30.03,30.03,307,SQNNY
2020-11-27,26.11,26.11,26.11,26.11,196,SQNNY
2020-11-20,26.11,26.11,26.11,26.11,235,SQNNY
2020-11-13,31.835,31.835,31.835,31.835,69,SQNNY
2020-11-06,31.835,31.835,31.835,31.835,40,SQNNY
2020-10-30,31.835,31.835,31.835,31.835,48,SQNNY
2020-10-23,31.835,31.835,31.835,31.835,16,SQNNY
2020-10-16,31.835,31.835,31.835,31.835,134,SQNNY
2020-10-09,30.14,30.14,30.14,30.14,4,SQNNY
2020-10-02,30.14,30.14,30.14,30.14,6,SQNNY
2020-09-25,30.14,30.14,30.14,30.14,16,SQNNY
2020-09-18,30.14,30.14,30.14,30.14,2,SQNNY
2020-09-11,30.14,30.14,30.14,30.14,10,SQNNY
2020-09-04,30.14,30.14,30.14,30.14,89,SQNNY
2020-08-28,30.14,30.14,30.14,30.14,40,SQNNY
2020-08-21,30.14,30.14,30.14,30.14,228,SQNNY
2020-08-14,32.38,32.38,30.14,30.14,1352,SQNNY
2020-08-07,25.8,32.58,25.8,32.38,2035,SQNNY
2020-07-31,25.8,25.8,25.8,25.8,72,SQNNY
2020-07-24,25.8,25.8,25.8,25.8,110,SQNNY
2020-07-15,25.8,25.8,25.8,25.8,50,SQNNY
2020-07-10,25.84,25.84,25.8,25.8,6400,SQNNY
2020-07-01,26.29,26.29,26.29,26.29,32,SQNNY
2020-06-26,26,26.29,26,26.29,644,SQNNY
2020-06-18,25,25,25,25,1568,SQNNY
2020-06-09,21.89,21.89,21.89,21.89,49,SQNNY
2020-06-04,21.89,21.89,21.89,21.89,68,SQNNY
2020-05-29,21.89,21.89,21.89,21.89,118,SQNNY
2020-05-22,21.89,21.89,21.89,21.89,97,SQNNY
2020-05-13,22,22,21.89,21.89,2737,SQNNY
2020-05-08,22.08,22.08,22.08,22.08,58,SQNNY
2020-05-01,21.75,22.08,21.75,22.08,213,SQNNY
2020-04-24,22.5,22.5,21.7,21.75,1136,SQNNY
2020-04-17,22.7,24,22.7,23.25,775,SQNNY
2020-04-09,24.5,24.5,22.7,22.7,230,SQNNY
2020-04-03,22.49,24.65,22.49,24.5,684,SQNNY
2020-03-27,21.5,22.56,21.5,22.49,1647,SQNNY
2020-03-20,18.54,20.05,18.54,20.05,285,SQNNY
2020-03-13,22.2,22.2,18.54,18.54,699,SQNNY
2020-03-05,21.66,22.2,21,22.2,943,SQNNY
2020-02-28,21.22,21.22,20.32,20.32,549,SQNNY
2020-02-21,23.25,23.25,22.21,22.21,318,SQNNY
2020-02-14,23.96,24.77,23.25,23.25,2140,SQNNY
2020-02-07,24.84,25.65,23.65,23.65,678,SQNNY
2020-01-31,24.84,24.84,24.84,24.84,61,SQNNY
2020-01-21,24.84,24.84,24.84,24.84,20,SQNNY
2020-01-17,25.42,25.52,24.84,24.84,887,SQNNY
2020-01-08,24.49,24.805,24.49,24.805,176,SQNNY
2019-12-30,24.49,24.49,24.49,24.49,150,SQNNY
2019-12-26,25.045,25.43,25.045,25.43,550,SQNNY
2019-12-16,25.55,25.55,25.55,25.55,100,SQNNY
2019-12-13,22.69,26.28,22.69,24.96,318,SQNNY
2019-12-04,22.69,22.69,22.69,22.69,71,SQNNY
2019-11-26,22.69,22.69,22.69,22.69,63,SQNNY
2019-11-11,22.69,22.69,22.69,22.69,100,SQNNY
2019-11-08,23.16,23.16,23.16,23.16,2,SQNNY
2019-10-30,23.16,23.16,23.16,23.16,14,SQNNY
2019-10-21,23.16,23.16,23.16,23.16,4,SQNNY
2019-10-09,23.16,23.16,23.16,23.16,50,SQNNY
2019-10-04,23.16,23.16,23.16,23.16,100,SQNNY
2019-09-30,19.78,19.78,19.78,19.78,2,SQNNY
2019-09-24,19.78,19.78,19.78,19.78,10,SQNNY
2019-09-19,19.78,19.78,19.78,19.78,292,SQNNY
2019-09-12,20.21,20.21,20.21,20.21,98,SQNNY
2019-09-03,20.21,20.21,20.21,20.21,100,SQNNY
2019-08-30,20.31,20.31,20.31,20.31,115,SQNNY
2019-08-23,20.31,20.31,20.31,20.31,100,SQNNY
2019-08-16,19.05,19.05,19.05,19.05,107,SQNNY
2019-08-09,18.35,19.05,18.28,19.05,1345,SQNNY
2019-08-01,16.86,16.86,16.86,16.86,69,SQNNY
